video_id,title,published_at,view_count,like_count,comment_count,duration,fetched_at
_eRbFDlXSSY,As TRÊS LEIS que impedem um APOCALIPSE de ROBÔS #shorts,2022-11-11T20:00:22Z,576720,96161,1648,PT59S,2025-11-09T02:45:16.197466
wtn_JIouN5Q,O Problema da Energia Nuclear,2021-05-03T20:05:40Z,574015,68334,2182,PT10M25S,2025-11-09T02:45:17.787820
78WkQObqp3U,O Efeito Doppler Explicado,2020-07-26T20:06:54Z,572998,60342,1106,PT7M56S,2025-11-09T02:45:18.114314
_xhulIrM6hw,Por que temos MEDO de AVIÕES?,2025-07-19T01:11:14Z,572950,42819,2035,PT16M46S,2025-11-09T02:45:13.045339
MJA8SYa_ulw,Quantas pessoas fazem A MESMA COISA ao MESMO TEMPO?,2023-08-26T20:00:05Z,572579,114221,933,PT1M,2025-11-09T02:45:14.877318
6nbczenU3Kk,TUBARÕES são MAIS VELHOS do que os ANÉIS de SATURNO,2024-01-12T20:00:03Z,570440,89794,799,PT45S,2025-11-09T02:45:14.395182
DvykutHudwk,por que o UNIVERSO faz o seu computador TRAVAR?,2023-02-14T20:00:03Z,568511,103872,695,PT51S,2025-11-09T02:45:15.680834
RwstTKg3yUU,"A força que você sente, mas que NÃO EXISTE",2021-11-04T14:36:05Z,564798,83398,1272,PT7M54S,2025-11-09T02:45:17.390171
fpXlGqhO2Fk,O PARADOXO que QUEBROU a MATEMÁTICA,2023-06-12T20:00:19Z,562211,54894,1736,PT10M58S,2025-11-09T02:45:15.081578
ZW6mDPX6Zwc,Por que ALERGIAS estão AUMENTANDO?,2024-09-23T21:00:23Z,560648,48436,2343,PT10M19S,2025-11-09T02:45:13.490843
1iqUK5hrFu4,Os Perigos De Viagens Espaciais,2021-03-05T17:46:59Z,559752,67194,1800,PT12M50S,2025-11-09T02:45:17.787913
Enn6z1Vf6yc,como os FOGOS COLORIDOS são feitos?,2023-12-30T20:00:06Z,558584,84355,525,PT1M,2025-11-09T02:45:14.395249
hVlzR0j5trg,Como uma SUPERNOVA pode MATAR você #Shorts,2022-06-28T13:28:00Z,554271,111595,464,PT57S,2025-11-09T02:45:16.775192
XyasXU3Jbvg,por que gostamos tanto de DOCES?,2023-03-19T20:00:09Z,554054,101173,1477,PT58S,2025-11-09T02:45:15.680637
0sglXaUJgiU,o seu CORPO tem mais BACTÉRIAS do que CÉLULAS?,2023-11-25T20:00:00Z,553443,78820,625,PT56S,2025-11-09T02:45:14.649426
sy4IukoCP5w,Existe um LIMITE para o CONHECIMENTO?,2023-08-07T20:21:45Z,553300,58105,1214,PT12M55S,2025-11-09T02:45:15.081319
D1WjhqG-q_U,existem MAIS PORTAS ou MAIS RODAS no mundo?,2023-12-15T20:00:05Z,552961,85328,775,PT1M,2025-11-09T02:45:14.649353
LqXnpIn2Uxs,Por Que Computadores NÃO PODEM Gerar Números Aleatórios?,2020-04-19T18:40:15Z,551440,80719,3975,PT10M4S,2025-11-09T02:45:18.114486
NMQkq7EiFVs,Como CRIAR um NOVO Elemento,2021-02-27T15:19:33Z,550737,64330,1779,PT10M22S,2025-11-09T02:45:17.787919
3u-n5tmWJF4,A misteriosa energia que está ACELERANDO o UNIVERSO,2024-05-09T21:30:00Z,549359,43316,1323,PT13M23S,2025-11-09T02:45:13.948129
Pt5Zyj_uKwc,o quão LONGE a VOYAGER pode chegar antes de PERDER contato?,2023-10-06T20:00:08Z,542483,87403,469,PT58S,2025-11-09T02:45:14.877106
gcklghjBV6c,Microondas causam CÂNCER?,2025-06-09T15:01:35Z,541055,51667,1384,PT9M54S,2025-11-09T02:45:13.045407
Dh5TFPuJXKw,Os Problemas da Mecânica Quântica,2020-02-16T14:50:59Z,539127,59427,1144,PT10M44S,2025-11-09T02:45:18.114527
Q2WFpDGYq9A,por que NINGUÉM acerta a PREVISÃO do TEMPO?,2023-06-30T20:00:15Z,538802,97355,691,PT1M,2025-11-09T02:45:15.081506
uEv4cblBaC0,Por que a gasolina é TÃO CARA no Brasil?,2024-09-26T21:00:43Z,537111,55325,3914,PT14M26S,2025-11-09T02:45:13.490832
XVPhePz8Ki4,em que PARTE do CÉREBRO fica a CONSCIÊNCIA?,2023-09-20T20:00:08Z,536448,84579,1177,PT55S,2025-11-09T02:45:14.877181
JReSbl8mBns,Como a Órbita do James Webb Funciona?,2022-01-21T16:25:18Z,535803,57223,1073,PT11M47S,2025-11-09T02:45:17.176657
q3LMPxXYfps,O Experimento do Quarto de Mary,2022-08-11T14:00:33Z,531990,62837,2106,PT9M41S,2025-11-09T02:45:16.774994
t3BUV5kU360,Como construir uma ESFERA de DYSON,2023-09-25T20:00:22Z,531352,47332,1413,PT13M46S,2025-11-09T02:45:14.877163
fSBIh3mjEWw,0 é o Número Mais Importante que Existe #Shorts,2022-02-26T14:55:53Z,527887,88517,345,PT53S,2025-11-09T02:45:17.176509
AOb4oLC12jQ,Da pra chegar no SOL só com os PEIXES que PESCAMOS?,2025-02-13T15:00:22Z,527799,52707,416,PT1M4S,2025-11-09T02:45:13.252242
FuDMJixyuNA,A Tirania da Equação do Foguete,2019-05-16T22:00:45Z,527672,70544,2034,PT8M52S,2025-11-09T02:45:18.433830
qnOQHm7Wqcc,o que causa um ENGARRAFAMENTO FANTASMA?,2025-01-21T15:01:10Z,526802,66276,706,PT1M33S,2025-11-09T02:45:13.252302
g9J4ScFFCd0,Por que a ELETRICIDADE foi tão revolucionária? #Shorts,2022-05-10T13:30:07Z,526376,90590,322,PT58S,2025-11-09T02:45:16.976101
bfGHGrkJ7LI,como um ACELERADOR DE PARTÍCULAS funciona? #shorts,2022-10-08T20:00:09Z,525819,91552,620,PT1M,2025-11-09T02:45:16.413050
D-_ZEFHxD94,Como seria o MAIOR computador do UNIVERSO?,2024-09-17T19:00:09Z,525629,47785,1746,PT15M37S,2025-11-09T02:45:13.490865
CH1iv65JU_0,Por que o CÉU é ESCURO? #Shorts,2022-05-11T13:30:05Z,521632,88744,584,PT47S,2025-11-09T02:45:16.976095
tBLLuZvuyYw,A História (e o Futuro) do Sol,2020-12-21T19:50:42Z,521503,55909,1758,PT8M23S,2025-11-09T02:45:17.788020
qGT1S3LoXag,O que acontece se você CORTAR um ÍMÃ ao MEIO?,2024-10-07T20:00:18Z,520894,40929,1717,PT9M32S,2025-11-09T02:45:13.490822
HL1AKRx28Js,O Nosso Lugar no Universo,2019-02-28T19:47:03Z,519639,54607,2149,PT8M41S,2025-11-09T02:45:18.433884
CbLeH61Usrg,UNIVERSOS PARALELOS EXISTEM? #Shorts,2022-09-09T15:04:28Z,518031,93315,651,PT1M,2025-11-09T02:45:16.413202
Esh8coemBLk,O Dilema da Starlink,2023-04-24T20:03:04Z,516777,53234,1678,PT8M15S,2025-11-09T02:45:15.294569
XAoDLEHl7_8,Como um FOGUETE NUCLEAR funciona? #Shorts,2022-08-02T13:34:45Z,516177,86946,968,PT1M,2025-11-09T02:45:16.775045
bSZR1_vBpmo,um MOTOR PERPÉTUO é possível? #shorts,2022-10-19T20:00:15Z,515926,73411,882,PT55S,2025-11-09T02:45:16.197566
Besz71oK1TI,Existe algo INFINITO no UNIVERSO?,2023-07-11T20:00:08Z,514711,50974,1148,PT9M27S,2025-11-09T02:45:15.081441
SP7BQHSx-O8,dá pra COLAR uma PESSOA no TETO?,2023-05-05T20:00:14Z,514678,90370,868,PT59S,2025-11-09T02:45:15.294505
7l8JmhE8u-o,você se TRANSFORMARIA em um ROBÔ?,2022-12-25T20:00:02Z,513947,80422,2014,PT59S,2025-11-09T02:45:15.907078
TuhZMsx6UqI,Você Consegue Resolver o PARADOXO de MONTY HALL?,2022-06-27T14:00:14Z,513565,70976,1843,PT8M10S,2025-11-09T02:45:16.775202
L1AziHLuO6s,O dia em que TOCAMOS o SOL,2025-03-14T21:00:15Z,511914,42574,877,PT15M24S,2025-11-09T02:45:13.252189
tSxeHVi3rL0,Por que o POUSO de FOGUETES vai MUDAR para sempre?,2024-10-18T15:01:05Z,511295,69408,741,PT57S,2025-11-09T02:45:13.490805
2qUp8ZTFGik,Como Colonizar a Galáxia,2019-01-20T00:02:03Z,510426,54625,2137,PT9M33S,2025-11-09T02:45:18.433917
CQh_wagJiX0,O que vai acontecer no FIM DO UNIVERSO?,2022-08-16T21:03:37Z,508875,55588,1476,PT9M58S,2025-11-09T02:45:16.774946
XaYzcCLQRT4,você fica mais LEVE por causa da LUA?,2023-11-14T20:00:13Z,508434,73596,473,PT58S,2025-11-09T02:45:14.649452
fj3iYkTY_B8,A Escala de Kardashev Explicada,2023-09-04T14:03:35Z,507079,48869,1249,PT14M24S,2025-11-09T02:45:14.877276
Q3KR0FnbSj0,Como a CRIOGENIA Funciona?,2021-06-09T21:47:55Z,506386,64780,1180,PT10M9S,2025-11-09T02:45:17.390366
IFZREuiy6q8,o FUTURO do UNIVERSO explicado,2023-03-06T13:56:41Z,506143,50695,1152,PT11M58S,2025-11-09T02:45:15.680716
nx0ndPz-62g,O DESAFIO do BOTÃO na LUA,2024-01-18T14:00:39Z,503932,51005,2356,PT10M32S,2025-11-09T02:45:14.395153
Qxmfo8BvExI,Como Sabemos a Idade do Universo? (A Lei de Hubble),2018-04-27T14:00:03Z,502998,45315,1169,PT9M30S,2025-11-09T02:45:18.666073
pI4ZY1jg_Ck,É POSSÍVEL APAGAR O SOL COM ÁGUA?,2015-04-09T19:31:49Z,502985,30980,1417,PT5M11S,2025-11-09T02:45:19.161571
Nhmo6hfBZgk,Existem TRILHÕES no fundo do mar,2024-07-08T21:36:45Z,502319,35050,635,PT16M18S,2025-11-09T02:45:13.722640
jb7zfbD1Ym0,Como a Terra Gera o Campo Magnético?,2015-01-08T12:59:43Z,502162,53005,1494,PT7M22S,2025-11-09T02:45:19.161593
2l2n0GplYZc,como VOCÊ SABE o que é REAL?,2023-10-26T13:59:28Z,501461,84500,1217,PT1M,2025-11-09T02:45:14.649528
K8ZJufY8Djk,TÓRIO: O Elemento Nuclear Esquecido,2023-12-21T15:00:26Z,500327,40786,599,PT13M40S,2025-11-09T02:45:14.649321
AOnn2AQwPdw,O Mistério dos Buracos Negros Desaparecidos,2021-06-23T16:52:34Z,500281,51714,1001,PT12M20S,2025-11-09T02:45:17.390350
AFnQ8Ew6-_Y,O outro CÉREBRO escondido no seu CORPO,2025-05-10T18:31:59Z,498131,65297,931,PT12M48S,2025-11-09T02:45:13.045483
fr_YDNi12Mw,Os robôs que trabalham onde nenhum humano chega #Shorts,2022-06-14T13:41:49Z,498119,80423,247,PT58S,2025-11-09T02:45:16.775234
khvgT_phj7A,Esse Vídeo é Perigoso,2023-06-01T14:00:35Z,496913,46007,2996,PT13M17S,2025-11-09T02:45:15.294379
z7G4o0z39HE,A Régua Mais Precisa do Universo,2019-09-30T21:14:48Z,496585,64464,1186,PT10M19S,2025-11-09T02:45:18.433752
q75HFKTzWJA,Lei dos Gases Ideais e o Ciclo de Carnot,2020-07-19T21:43:58Z,495553,32892,500,PT14M48S,2025-11-09T02:45:18.114340
2RYfVr7elqo,um PEDAÇO do SOL acabou de ESCAPAR,2023-03-04T20:00:00Z,495274,84740,485,PT1M,2025-11-09T02:45:15.680731
XydJeRm0tlU,O Maior Enigma da Cosmologia,2024-03-21T15:00:25Z,493994,43118,1573,PT13M1S,2025-11-09T02:45:14.145164
0d0SUjDNW20,O PROBLEMA DAS BATERIAS,2021-09-12T19:53:48Z,491581,65941,1394,PT9M52S,2025-11-09T02:45:17.390223
fZvMh5pJpnI,Por que o TEMPO só vai pro FUTURO?,2022-12-05T21:00:15Z,490771,55349,1770,PT5M13S,2025-11-09T02:45:16.197362
Qe71LkeCzmU,Nós Precisamos Voltar Para a Lua,2020-04-12T00:08:54Z,489985,70548,4434,PT10M4S,2025-11-09T02:45:18.114493
xuOIY3l8wY4,A Sexta Grande Extinção,2021-01-16T21:42:28Z,489773,68526,2506,PT10M20S,2025-11-09T02:45:17.787988
RCvyrzNa95M,Como a BOMBA de HIDROGÊNIO criou DOIS ELEMENTOS,2023-12-11T15:00:16Z,489697,45643,672,PT11M56S,2025-11-09T02:45:14.649371
Z-08IDjgS3w,Por que a VELOCIDADE DA LUZ é o LIMITE do UNIVERSO?,2025-10-23T21:03:03Z,489591,42252,1060,PT15M42S,2025-11-09T02:45:13.045230
oCbtUdEnqyk,A História do Átomo em 1 Minuto #Shorts,2022-02-18T20:46:00Z,489354,68874,278,PT1M,2025-11-09T02:45:17.176550
PIP_Gf6ni30,Um INVERNO NUCLEAR é realmente possível?,2022-03-25T20:30:48Z,488726,58872,1059,PT9M34S,2025-11-09T02:45:17.176392
y_GpjKVWb9E,O homem que SOBREVIVEU sem um PEDAÇO do CÉREBRO,2023-09-21T20:00:16Z,487176,48672,865,PT12M32S,2025-11-09T02:45:14.877175
Apz2y3kZxRY,Os Átomos São Eternos? (O Decaimento de Prótons),2018-04-04T16:14:38Z,485689,57503,1075,PT8M41S,2025-11-09T02:45:18.666090
w842xZzmw5s,Você sabia que as CAFETERIAS de antigamente eram quase UNIVERSIDADES?,2025-05-29T23:17:22Z,484836,47658,437,PT1M29S,2025-11-09T02:45:13.045421
31GIiHxtfvg,Como Sabemos que Matéria Escura Existe?,2020-11-14T20:21:21Z,484646,58329,1447,PT9M11S,2025-11-09T02:45:17.788080
T_DmNk72rlA,a INTERNET INTEIRA tem o PESO de um MORANGO,2023-08-15T20:10:42Z,484025,81882,454,PT48S,2025-11-09T02:45:15.081263
_GPrqg-NzCg,O Átomo de Bohr Explicado,2020-08-12T21:37:11Z,483762,49539,1336,PT11M17S,2025-11-09T02:45:18.114239
lE9xLdO4D8A,Quanto Vale um Asteroide?,2020-10-05T20:47:13Z,479937,54970,1770,PT13M29S,2025-11-09T02:45:17.788138
kCslZxyHxl4,Você Pode Colocar Fogo em Júpiter?,2018-10-18T19:44:50Z,479897,57063,1337,PT6M58S,2025-11-09T02:45:18.665946
htodEWkwDnY,O PARADOXO da TOLERÂNCIA EXPLICADO,2025-07-28T21:15:48Z,479166,49257,2416,PT16M5S,2025-11-09T02:45:13.045327
m51ju6hePbY,E se a Terra Tivesse MAIS OXIGÊNIO?,2021-11-13T14:58:22Z,476873,57271,793,PT9M59S,2025-11-09T02:45:17.390158
LcJjv4gHL_4,Qual é a Massa de um Bit?,2016-09-26T21:12:07Z,475184,56710,1451,PT6M33S,2025-11-09T02:45:18.666187
scJiX_Q-B0k,o EFEITO PARALAXE explicado,2023-12-26T20:00:29Z,473563,76675,286,PT1M,2025-11-09T02:45:14.395269
bYldIR3waJ0,Como a Antimatéria pode SALVAR a sua Vida #Shorts,2022-04-07T15:18:59Z,472831,82133,455,PT58S,2025-11-09T02:45:16.976271
lRkOiXcw9Sg,Acelerando um CARRO HÍBRIDO até 160 km/h #Shorts,2022-05-28T14:17:59Z,471884,55669,831,PT45S,2025-11-09T02:45:16.976036
vL2wP-9oEVs,quanto custa enviar um HAMBÚRGUER para o ESPAÇO?,2023-02-08T20:00:17Z,470641,80960,1677,PT1M,2025-11-09T02:45:15.680869
pKCGDy6naEI,Onde está o CENTRO do UNIVERSO?,2022-05-04T16:48:33Z,469696,51761,1391,PT10M40S,2025-11-09T02:45:16.976124
oJkAd36XKy4,A Partícula Mais ENERGÉTICA a Atingir a Terra,2024-04-15T20:00:28Z,468965,38510,815,PT12M,2025-11-09T02:45:13.948244
-5sb11GNwG0,A História do Big Bang,2019-10-02T21:28:11Z,468841,53921,2382,PT10M58S,2025-11-09T02:45:18.433744
1Vkv3MzNHfE,Como a VIDA surgiu do CAOS?,2023-09-11T22:49:51Z,468833,46597,1892,PT13M58S,2025-11-09T02:45:14.877234
Z-0bNIXzSIc,Radiação Cherenkov: Quando Partículas se Movem Mais Rápido que a Luz,2018-12-30T16:41:23Z,468084,58690,1035,PT9M18S,2025-11-09T02:45:18.433922
LZeQkPOMCxE,uma geladeira é um ar-condicionado de comida,2023-05-13T20:00:08Z,467368,75646,544,PT1M,2025-11-09T02:45:15.294459
b0_a_S7T2u4,Coisas que ENFRAQUECEM a sua WIFI,2024-07-23T15:00:29Z,466431,71795,550,PT59S,2025-11-09T02:45:13.722549
RJh2bdsFyCE,O PARADOXO DE BOOTSTRAP #Shorts,2022-08-05T13:42:05Z,465486,82109,804,PT58S,2025-11-09T02:45:16.775026
1CyGqbOQYHI,O Grande Eclipse Solar de 2019,2019-07-13T21:08:46Z,465039,63439,3413,PT14M45S,2025-11-09T02:45:18.433793
VfYSDhy5Wpo,O hambúrguer MAIS CARO do MUNDO,2024-10-24T15:00:37Z,464284,36609,929,PT13M10S,2025-11-09T02:45:13.490788
ihYvxidyiII,GRAVIDADE ARTIFICIAL,2023-06-19T14:37:51Z,463687,45237,922,PT9M41S,2025-11-09T02:45:15.081562
AQv0IPKXAfQ,Esse é o FUTURO dos computadores?,2024-06-24T20:30:01Z,462582,39963,699,PT12M7S,2025-11-09T02:45:13.722717
nmA2jY3LLSE,O que nos torna HUMANOS?,2023-06-20T20:00:15Z,461290,82992,1142,PT1M,2025-11-09T02:45:15.081555
RwTuCWmjsQQ,Por Que Sentimos Medo?,2020-10-13T21:45:02Z,460249,67804,2378,PT10M55S,2025-11-09T02:45:17.788131
mdDmFurrOp0,Relatividade Geral Explicada em 1 Minuto #Shorts,2022-02-23T17:03:12Z,460210,69639,429,PT53S,2025-11-09T02:45:17.176526
XtYxvDDSERU,quanto TEMPO o URÂNIO do MUNDO vai DURAR?,2023-04-26T20:00:08Z,459804,76289,835,PT57S,2025-11-09T02:45:15.294556
SD1HcIzq3kE,o PARADOXO da AMIZADE,2023-10-04T20:00:07Z,459152,78746,643,PT1M,2025-11-09T02:45:14.877118
ualQQ_xsmis,Por Que Não Existem Estrelas Verdes?,2015-11-07T18:13:29Z,457247,57420,1535,PT4M47S,2025-11-09T02:45:19.161511
c_41FEx-wm8,O Mito da Caverna Explicado,2023-08-24T20:00:23Z,453086,54563,1044,PT8M12S,2025-11-09T02:45:14.877329
zJWs-f2ejKo,Qual é a VELOCIDADE de um PENSAMENTO?,2024-03-14T15:00:58Z,450187,40754,1376,PT13M56S,2025-11-09T02:45:14.145200
DzfU9Xtu2-A,O Princípio da Incerteza Explicado,2020-10-31T21:53:22Z,448905,60580,1161,PT10M35S,2025-11-09T02:45:17.788107
qyuzn-AV8EQ,como usar RADIAÇÃO para ACELERAR a EVOLUÇÃO,2023-01-28T20:00:14Z,446732,76525,1709,PT1M,2025-11-09T02:45:15.906943
WLM6-By0qBg,Como o Som Funciona?,2020-07-25T19:36:58Z,443721,32827,519,PT7M18S,2025-11-09T02:45:18.114322
v2dekk1BT9M,por que ATLETAS nascem no COMEÇO do ANO?,2023-10-07T20:00:11Z,443703,73749,1795,PT58S,2025-11-09T02:45:14.877099
CgY_zBuK2Cw,Por Que Precisamos da Dualidade Onda-Partícula?,2018-06-01T14:00:03Z,443173,50421,769,PT11M32S,2025-11-09T02:45:18.666039
ZvyOxZiu_Ks,Assista esse vídeo se você quiser CRIAR um UNIVERSO,2023-10-23T20:14:15Z,437322,42579,1571,PT15M4S,2025-11-09T02:45:14.649532
WIcAzO18KKQ,Dá para ABASTECER o Brasil só com ENERGIA SOLAR?,2023-07-06T20:16:47Z,436924,64194,971,PT1M,2025-11-09T02:45:15.081468
ksHJwaPu4L4,por que FURACÕES giram em SENTIDOS diferentes?,2023-11-05T20:00:16Z,435525,65873,487,PT41S,2025-11-09T02:45:14.649486
paC9ptOOerU,como a ENERGIA SOLAR funciona?,2023-01-18T20:00:14Z,435363,64724,415,PT1M,2025-11-09T02:45:15.906983
X-CD1bo66AY,O Universo pode começar de novo?,2022-05-18T21:27:56Z,434954,53911,1529,PT9M15S,2025-11-09T02:45:16.976061
whxtutCGSAs,por que VOCÊ fica ARREPIADO?,2023-09-10T20:00:14Z,434522,63804,1037,PT55S,2025-11-09T02:45:14.877240
0t_6FB_zMRg,Por Que a Tecnologia Está Copiando a Natureza?,2020-11-12T18:23:21Z,433312,63109,1619,PT9M1S,2025-11-09T02:45:17.788086
Kn4pAoucyMg,O Modelo Padrão Explicado: A Melhor Teoria da Física,2021-02-04T21:05:04Z,431694,46088,1313,PT12M58S,2025-11-09T02:45:17.787949
Seb29XUjakk,Quantidade de Movimento Explicada (Momento) | Episódio 3,2020-06-17T20:02:47Z,431543,50335,743,PT8M54S,2025-11-09T02:45:18.114441
McCNRMCp5co,o que ASTRONAUTAS fazem?,2023-01-27T20:00:07Z,430792,76461,489,PT1M,2025-11-09T02:45:15.906947
9dCiUGIoii4,A RADIAÇÃO que vem de FORA da TERRA #Shorts,2022-06-08T13:55:42Z,430718,68294,300,PT53S,2025-11-09T02:45:16.775245
15fj7QpZRwE,como a gente sabe quanto o SOL PESA?,2023-10-18T20:00:01Z,430396,68054,399,PT51S,2025-11-09T02:45:14.877055
beqDoZ1XlWk,Como Einstein Provou a Existência de Átomos,2021-07-05T15:36:19Z,427263,50853,997,PT10M44S,2025-11-09T02:45:17.390340
Ei6DcLyNuyI,A Terceira Lei de Newton Explicada | Episódio 6,2020-06-24T20:00:02Z,426009,46878,779,PT10M37S,2025-11-09T02:45:18.114414
V7uqYb60FZM,Como Os Animais Veem o Mundo?,2021-12-20T20:54:24Z,425342,54378,680,PT10M1S,2025-11-09T02:45:17.390126
i4DJrvwnGGw,o que são as BOLINHAS nos vidros dos carros?,2025-08-11T21:37:01Z,424992,42099,437,PT1M14S,2025-11-09T02:45:13.045301
Mz85btdxvZU,quanto tempo leva para ENCHER uma PISCINA com CUSPE?,2024-02-16T15:00:18Z,421525,48302,400,PT41S,2025-11-09T02:45:14.145334
33g2qcnawMk,Por que Ficamos Velhos?,2021-05-07T20:09:00Z,421104,54157,1254,PT9M46S,2025-11-09T02:45:17.787786
YxiHmTkg8oc,Supercondutores Explicados,2023-08-14T20:00:07Z,420578,47474,1068,PT11M15S,2025-11-09T02:45:15.081270
wEgzePOCHIE,Essa BATERIA NUCLEAR dura 50 ANOS?,2024-02-22T14:00:48Z,419836,39200,831,PT11M8S,2025-11-09T02:45:14.145306
seyCzaoL3gM,o MAIOR RIO do MUNDO... fica na ATMOSFERA,2023-05-07T20:00:10Z,418018,69897,577,PT55S,2025-11-09T02:45:15.294493
Ex2WY7bt1bY,Por que todo mundo parece FELIZ... menos VOCÊ?,2025-02-14T22:32:33Z,417644,45152,1422,PT15M23S,2025-11-09T02:45:13.252235
EaTG8HCcKwU,A Lei de Snell Explicada (Como a Refração Funciona?),2020-08-01T19:25:55Z,416774,32777,394,PT7M2S,2025-11-09T02:45:18.114302
QMnh0QZE1Xo,O Paradoxo do Litoral #Shorts,2022-03-12T15:23:08Z,415662,59464,226,PT1M,2025-11-09T02:45:17.176443
AeuIGU7dfUk,a nova IA da SAMSUNG é INCRIVEL,2024-04-30T12:00:08Z,411099,47972,441,PT51S,2025-11-09T02:45:13.948180
RmnPPXKDTL4,A Superposição Quântica Explicada,2023-06-15T14:00:16Z,411036,41140,1466,PT11M27S,2025-11-09T02:45:15.081569
9WwYO1Jtr7Y,O Problema de 1 MILHÃO de DÓLARES,2021-09-28T16:53:07Z,410318,47733,1760,PT13M21S,2025-11-09T02:45:17.390205
sI4I1H51cSg,Por que não temos ROBÔS GIGANTES? #Shorts,2022-08-04T13:39:20Z,408135,67869,804,PT48S,2025-11-09T02:45:16.775032
6knyKSR6yV8,O meu vermelho é o mesmo que o seu?,2022-07-28T14:00:06Z,408005,57672,1973,PT8M24S,2025-11-09T02:45:16.775062
krwLTDHzQpc,O Demônio de Maxwell,2016-06-11T01:47:44Z,404010,51005,1128,PT4M59S,2025-11-09T02:45:18.666194
_NyZZB3kXcQ,O destino FINAL da WIKIPÉDIA #Shorts,2022-08-30T13:00:15Z,403128,63759,428,PT51S,2025-11-09T02:45:16.413241
tDEA_zp3R38,O Mistério dos Cometas,2019-11-02T21:02:51Z,402559,53287,812,PT7M59S,2025-11-09T02:45:18.433727
7c2tZmD4BJQ,A verdade por trás do céu azul,2013-11-26T23:31:54Z,402168,24177,1147,PT3M21S,2025-11-09T02:45:19.161711
mT3j1VyoEMM,O PARADOXO de POLANYI,2025-09-29T21:00:52Z,401546,36606,871,PT12M40S,2025-11-09T02:45:13.045263
vW6Cflgw63U,Como um Código de Barras Funciona? #Shorts,2022-02-08T14:43:19Z,401517,55665,269,PT57S,2025-11-09T02:45:17.176608
n_93Mm-Tqk4,como TIRAR uma MÚSICA da CABEÇA?,2023-10-08T20:00:10Z,397047,65015,796,PT59S,2025-11-09T02:45:14.877093
oG-wJGPv6JQ,A primeira foto do JAMES WEBB! #Shorts,2022-07-12T20:17:37Z,395102,67792,960,PT59S,2025-11-09T02:45:16.775127
5xkUqpJbzjY,O que os DINOSSAUROS viram quando foram EXTINTOS?,2022-09-12T21:59:13Z,394034,41034,894,PT8M33S,2025-11-09T02:45:16.413185
sHp0OFxxhPU,Como a Datação por Carbono Funciona? #Shorts,2022-02-13T18:09:47Z,393489,55697,416,PT59S,2025-11-09T02:45:17.176580
h1S7HShy-54,Como Aviões Voam?,2023-07-04T14:00:36Z,392309,44405,924,PT7M56S,2025-11-09T02:45:15.081486
mniZpLg-g2A,como um DISCO de VINIL funciona?,2023-08-13T20:00:14Z,391887,65711,611,PT56S,2025-11-09T02:45:15.081276
E0YX8BC4RLo,Como a Criptografia MAIS SEGURA do MUNDO foi Quebrada,2022-12-28T15:36:07Z,391270,42407,672,PT8M25S,2025-11-09T02:45:15.907064
XbDYiY7ymZQ,Como é ser um MORCEGO?,2025-01-24T18:30:24Z,390025,30922,2131,PT11M17S,2025-11-09T02:45:13.252288
vA3L4rxthzs,Que HORAS são agora em ANDRÔMEDA?,2023-01-21T15:00:39Z,388651,38361,737,PT6M34S,2025-11-09T02:45:15.906974
ExLhD-M4Yn0,Você conseguiria fazer o RETRATO FALADO de ETs?,2025-06-18T21:49:14Z,388509,30959,389,PT1M28S,2025-11-09T02:45:13.045393
tcYiTa1DrrQ,por que dizemos OK?,2023-12-24T20:00:20Z,387545,60851,737,PT1M,2025-11-09T02:45:14.395280
I6qS2bPhjtc,como uma TELA TOUCH funciona?,2023-02-19T20:00:10Z,386869,75058,386,PT55S,2025-11-09T02:45:15.680804
Ktpcsnp9xuI,O que fazer quando alguma coisa ESTRAGA a sua SELFIE?,2025-04-28T20:34:57Z,385428,29750,281,PT1M,2025-11-09T02:45:13.045561
AFFaehLvWWc,o DESASTRE NUCLEAR de KYSHTYM,2023-01-11T20:00:05Z,384474,62850,313,PT1M,2025-11-09T02:45:15.906996
SMUJfUFkmHw,Como Encontrar Planetas Alienígenas,2021-06-07T16:49:26Z,384291,46264,1111,PT10M25S,2025-11-09T02:45:17.390371
rxkJ4ddNGkg,a LÍNGUA que VOCÊ fala INFLUENCIA a maneira que VOCÊ PENSA,2023-07-12T20:00:26Z,383672,60712,446,PT54S,2025-11-09T02:45:15.081434
EGgOpyKm6oQ,Como o CRISPR Funciona? (Edição Genética Explicada),2021-02-19T23:14:46Z,383660,43631,1153,PT10M50S,2025-11-09T02:45:17.787932
ChTaMgZp0YQ,Como um FOGUETE NUCLEAR Funciona?,2021-05-24T15:00:39Z,381205,53505,1348,PT9M23S,2025-11-09T02:45:17.390388
R70CXpIvVvw,Você Pode Ser Dono de um Planeta?,2018-07-19T14:42:54Z,379505,36697,1435,PT8M29S,2025-11-09T02:45:18.666005
fjoimvPkA-Q,como HUMANOS vão ser no FUTURO?,2023-01-10T20:00:10Z,378746,66813,1128,PT57S,2025-11-09T02:45:15.907001
R2ds2NnWmG8,A Língua Que Você Fala Muda a Maneira Como Você Pensa,2018-01-27T00:39:34Z,378582,53448,1158,PT9M25S,2025-11-09T02:45:18.666113
8F3NaMuUois,Como a Radiação Mata? #Shorts,2022-03-17T15:40:43Z,378070,55623,321,PT54S,2025-11-09T02:45:17.176421
